id_annotation,image_id,category_id,bbox,area,segmentation,iscrowd,id_image,license,file_name,height,width,date_captured,id,name,supercategory,bbox_width,bbox_height,bbox_aspect_ratio,resolution
3362,1530,1,"[328, 353, 8.75, 8.889]",77.778,"[[333.125, 353.333, 327.5, 356.667, 329.375, 362.222, 336.25, 361.111, 336.25, 356.667, 333.125, 353.333]]",0,1530,1,EWqZ5n4zRjymX3TlDOv47Q_jpeg.rf.8646aa3fd90e79c1c87eccbae8e542ee.jpg,640,640,2023-11-03T15:39:36+00:00,1,minor-dent,severity-damage,8.75,8.889,0.9843626954663067,409600
3363,1531,3,"[240, 327, 121.081, 122.062]",14779.381,"[[242.162, 333.196, 239.691, 415.67, 254.517, 445.361, 276.757, 448.66, 291.583, 425.567, 360.772, 422.268, 341.004, 343.093, 249.575, 326.598, 242.162, 333.196]]",0,1531,1,0474_JPEG_jpg.rf.867d83fe6186ccdd5ed02e98f4e3f72a.jpg,640,640,2023-11-03T15:39:36+00:00,3,moderate-broken,severity-damage,121.081,122.062,0.9919631007193066,409600
3364,1532,2,"[0, 193, 617.917, 198.333]",122553.472,"[[470.417, 259.444, 504.583, 241.667, 617.917, 210, 617.5, 192.778, 604.583, 198.333, 536.25, 222.778, 454.583, 248.333, 315.417, 287.222, 179.583, 319.444, 175.833, 331.111, 3.615, 371.046, 1.667, 372.778, 0, 391.111, 160.833, 350.556, 470.417, 259.444]]",0,1532,1,5377405-maruti-maruti_suzuki_ciaz_2014-2017_zdi_shvs-2016-minor_scratch-dents_jpeg.rf.85f6ad81552e01be4ac719c88ce92d5d.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,617.917,198.333,3.115553135383421,409600
3365,1533,2,"[328, 410, 40, 34.444]",1377.778,"[[355.625, 426.667, 361.875, 424.444, 367.5, 414.444, 367.5, 410, 351.875, 417.778, 327.5, 441.111, 328.125, 444.444, 332.5, 443.333, 338.125, 442.222, 355.625, 426.667]]",0,1533,1,9399022-skoda-skoda_fabia_2010-2015_ambiente_12_mpi-2011-minor_dent-dents_jpeg.rf.86c302f0d933a3fc5b2caf4268bb2665.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,40.0,34.444,1.1613053071652537,409600
3366,1533,5,"[319, 433, 51.806, 51.358]",2660.631,"[[369.167, 433.58, 361.389, 433.086, 348.611, 447.407, 335.625, 460, 318.75, 481.111, 319.375, 484.444, 323.75, 483.333, 370.556, 435.062, 369.167, 433.58]]",0,1533,1,9399022-skoda-skoda_fabia_2010-2015_ambiente_12_mpi-2011-minor_dent-dents_jpeg.rf.86c302f0d933a3fc5b2caf4268bb2665.jpg,640,640,2023-11-03T15:39:36+00:00,5,moderate-scratch,severity-damage,51.806,51.358,1.008723081116866,409600
3367,1533,2,"[350, 533, 3.125, 8.889]",27.778,"[[350, 538.889, 350.625, 542.222, 352.5, 541.111, 353.125, 533.333, 350, 538.889]]",0,1533,1,9399022-skoda-skoda_fabia_2010-2015_ambiente_12_mpi-2011-minor_dent-dents_jpeg.rf.86c302f0d933a3fc5b2caf4268bb2665.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,3.125,8.889,0.351558105523681,409600
3368,1534,2,"[323, 272, 23.75, 21.111]",501.389,"[[322.5, 290, 323.125, 293.333, 326.25, 292.222, 341.875, 280, 346.25, 272.222, 336.875, 275.556, 322.5, 290]]",0,1534,1,9399022-skoda-skoda_fabia_2010-2015_ambiente_12_mpi-2011-minor_scratch-dents_jpeg.rf.8750231c43a6cf01501b5fcfc2a3d2a5.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,23.75,21.111,1.125005921083795,409600
3369,1534,2,"[369, 222, 15.625, 30]",468.75,"[[378.75, 232.222, 368.75, 247.778, 370, 252.222, 383.75, 232.222, 384.375, 222.222, 378.75, 225.556, 378.75, 232.222]]",0,1534,1,9399022-skoda-skoda_fabia_2010-2015_ambiente_12_mpi-2011-minor_scratch-dents_jpeg.rf.8750231c43a6cf01501b5fcfc2a3d2a5.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,15.625,30.0,0.5208333333333334,409600
3370,1534,2,"[228, 356, 8.125, 13.333]",108.333,"[[231.25, 367.778, 235.625, 355.556, 227.5, 363.333, 228.125, 368.889, 231.25, 367.778]]",0,1534,1,9399022-skoda-skoda_fabia_2010-2015_ambiente_12_mpi-2011-minor_scratch-dents_jpeg.rf.8750231c43a6cf01501b5fcfc2a3d2a5.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,8.125,13.333,0.6093902347558688,409600
3371,1534,2,"[248, 316, 23.75, 35.556]",844.444,"[[264.375, 315.556, 261.875, 315.556, 257.5, 323.333, 255, 332.222, 256.25, 341.111, 250.625, 340, 247.5, 347.778, 248.125, 351.111, 253.75, 350, 271.25, 336.667, 264.375, 335.556, 262.5, 332.222, 264.375, 315.556]]",0,1534,1,9399022-skoda-skoda_fabia_2010-2015_ambiente_12_mpi-2011-minor_scratch-dents_jpeg.rf.8750231c43a6cf01501b5fcfc2a3d2a5.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,23.75,35.556,0.6679604004949938,409600
3372,1535,5,"[229, 250, 134.583, 248.935]",33502.544,"[[262.5, 441.111, 296.25, 381.111, 305, 358.889, 309.444, 354.645, 363.333, 264.275, 341.667, 249.954, 288.125, 353.333, 280, 367.778, 276.25, 381.111, 243.75, 450, 228.75, 492.222, 229.375, 497.778, 236.25, 498.889, 246.25, 485.556, 262.5, 441.111]]",0,1535,1,9583084-maruti-maruti_suzuki_s-cross_2017-2020_alpha_13-2018-minor_scratch-dents_jpeg.rf.875716d04def280e3514fa075a96de13.jpg,640,640,2023-11-03T15:39:36+00:00,5,moderate-scratch,severity-damage,134.583,248.935,0.5406351055496414,409600
3373,1536,1,"[398, 247, 5, 10.833]",54.167,"[[399.375, 246.667, 397.5, 254.167, 401.25, 257.5, 402.5, 249.167, 399.375, 246.667]]",0,1536,1,maruti-suzuki-maruti-suzuki-alto-2019-1727200158_03_jpeg.rf.874a1fefd4328ec31988219458dd28b8.jpg,640,640,2023-11-03T15:39:36+00:00,1,minor-dent,severity-damage,5.0,10.833,0.4615526631588664,409600
3374,1536,2,"[510, 275, 25, 11.667]",291.667,"[[531.875, 276.667, 514.375, 275, 510, 279.167, 511.875, 286.667, 533.75, 285.833, 535, 280.833, 531.875, 276.667]]",0,1536,1,maruti-suzuki-maruti-suzuki-alto-2019-1727200158_03_jpeg.rf.874a1fefd4328ec31988219458dd28b8.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,25.0,11.667,2.1427959201165683,409600
3375,1536,1,"[134, 278, 30.625, 15]",459.375,"[[164.375, 281.667, 146.875, 278.333, 141.875, 285, 133.75, 289.167, 141.875, 293.333, 157.5, 292.5, 162.5, 289.167, 164.375, 281.667]]",0,1536,1,maruti-suzuki-maruti-suzuki-alto-2019-1727200158_03_jpeg.rf.874a1fefd4328ec31988219458dd28b8.jpg,640,640,2023-11-03T15:39:36+00:00,1,minor-dent,severity-damage,30.625,15.0,2.0416666666666665,409600
3376,1536,2,"[249, 303, 38.75, 8.333]",322.917,"[[287.5, 305.833, 285.625, 303.333, 263.125, 303.333, 248.75, 307.5, 250.625, 311.667, 277.5, 310.833, 284.375, 310, 287.5, 305.833]]",0,1536,1,maruti-suzuki-maruti-suzuki-alto-2019-1727200158_03_jpeg.rf.874a1fefd4328ec31988219458dd28b8.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,38.75,8.333,4.650186007440298,409600
3377,1537,1,"[236, 460, 37.5, 16.667]",625.0,"[[273.75, 476.667, 272.5, 463.333, 269.375, 460, 239.375, 462.222, 236.25, 465.556, 250.625, 473.333, 267.5, 476.667, 273.75, 476.667]]",0,1537,1,8__6wyhDRjW0n4hDrLWFAQ_jpeg.rf.8671c6e240c97f81ee89418edcc1e0c1.jpg,640,640,2023-11-03T15:39:36+00:00,1,minor-dent,severity-damage,37.5,16.667,2.249955000899982,409600
3378,1538,2,"[249, 373, 22.5, 16.667]",375.0,"[[263.125, 388.889, 271.25, 390, 265.625, 382.222, 251.875, 373.333, 248.75, 374.444, 263.125, 388.889]]",0,1538,1,9549264-maruti-maruti_suzuki_eeco_5_str_std_o-2022-minor_dent-dents_jpeg.rf.85c1f5ffd158ae5008d0048a972d0a47.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,22.5,16.667,1.349973000539989,409600
3379,1539,2,"[279, 29, 13.75, 98.889]",1359.722,"[[285, 65.556, 285, 52.222, 279.375, 28.889, 278.75, 41.111, 282.5, 76.667, 280, 83.333, 283.75, 87.778, 287.5, 116.667, 292.5, 127.778, 290, 92.222, 285, 65.556]]",0,1539,1,8664253-toyota-toyota_yaris_2018-2021_v-2018-minor_scratch-dents_jpeg.rf.877eefbf6bade5ce86f03afbb76945b2.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,13.75,98.889,0.1390447875901263,409600
3380,1539,2,"[297, 167, 16.875, 196.667]",3318.75,"[[303.75, 223.333, 302.5, 192.222, 300, 187.778, 296.875, 166.667, 300, 205.556, 298.75, 250, 301.25, 254.444, 301.25, 276.667, 303.125, 275.556, 305, 281.111, 302.5, 285.556, 303.75, 314.444, 305.625, 304.444, 307.5, 307.778, 307.5, 327.778, 311.25, 347.778, 311.25, 358.889, 313.75, 363.333, 310, 267.778, 303.75, 223.333]]",0,1539,1,8664253-toyota-toyota_yaris_2018-2021_v-2018-minor_scratch-dents_jpeg.rf.877eefbf6bade5ce86f03afbb76945b2.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,16.875,196.667,0.08580493931366218,409600
3381,1539,2,"[314, 433, 3.75, 38.889]",145.833,"[[314.375, 433.333, 313.75, 470, 317.5, 472.222, 317.5, 434.444, 314.375, 433.333]]",0,1539,1,8664253-toyota-toyota_yaris_2018-2021_v-2018-minor_scratch-dents_jpeg.rf.877eefbf6bade5ce86f03afbb76945b2.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,3.75,38.889,0.09642829591915451,409600
3382,1539,2,"[320, 229, 3.75, 7.778]",29.167,"[[321.875, 228.889, 320, 236.667, 323.75, 236.667, 323.75, 230, 321.875, 228.889]]",0,1539,1,8664253-toyota-toyota_yaris_2018-2021_v-2018-minor_scratch-dents_jpeg.rf.877eefbf6bade5ce86f03afbb76945b2.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,3.75,7.778,0.48212908202622784,409600
3383,1540,2,"[240, 358, 13.333, 5.625]",75.0,"[[240, 361.875, 246.667, 363.125, 252.5, 362.5, 253.333, 359.375, 242.5, 357.5, 240, 361.875]]",0,1540,1,maruti-suzuki-maruti-suzuki-ciaz-2021-1727569148_06_jpeg.rf.876eeedf13508dffc7c8e14b7e80765d.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,13.333,5.625,2.370311111111111,409600
3384,1540,2,"[285, 354, 56.667, 8.125]",460.417,"[[295.833, 355, 285, 359.375, 290, 361.875, 325.833, 360, 341.667, 355.625, 334.167, 353.75, 295.833, 355]]",0,1540,1,maruti-suzuki-maruti-suzuki-ciaz-2021-1727569148_06_jpeg.rf.876eeedf13508dffc7c8e14b7e80765d.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,56.667,8.125,6.9744,409600
3385,1540,2,"[393, 336, 6.667, 8.125]",54.167,"[[398.333, 344.375, 400, 339.375, 395.833, 336.25, 393.333, 344.375, 398.333, 344.375]]",0,1540,1,maruti-suzuki-maruti-suzuki-ciaz-2021-1727569148_06_jpeg.rf.876eeedf13508dffc7c8e14b7e80765d.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,6.667,8.125,0.8205538461538461,409600
3386,1541,2,"[6, 174, 505.539, 95.97]",48516.61,"[[14.479, 269.873, 107.035, 251.593, 502.398, 228.743, 511.539, 210.463, 438.409, 173.903, 6, 191.714, 14.479, 269.873]]",0,1541,1,142527-Others-5-vo3rKl3RVdF2PGNWtf2aMPVOCEMGAg5N_jpeg_jpg.rf.878b1a7e136d2b97f16cac7fd1cea1e7.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,505.539,95.97,5.267677399187246,409600
3387,1542,2,"[399, 527, 87.5, 20]",1750.0,"[[475.625, 546.667, 475.625, 541.667, 483.125, 541.667, 486.25, 534.167, 470.625, 528.333, 400.625, 526.667, 398.75, 529.167, 409.375, 540, 462.5, 545.833, 475.625, 546.667]]",0,1542,1,maruti-suzuki-maruti-suzuki-celerio-2020-1726325940_05_jpeg.rf.877c662c25e64cfae2b606e7da985567.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,87.5,20.0,4.375,409600
3388,1542,4,"[175, 513, 47.5, 15]",712.5,"[[218.125, 526.667, 222.5, 517.5, 215.625, 513.333, 175, 512.5, 175.625, 525, 202.5, 527.5, 218.125, 526.667]]",0,1542,1,maruti-suzuki-maruti-suzuki-celerio-2020-1726325940_05_jpeg.rf.877c662c25e64cfae2b606e7da985567.jpg,640,640,2023-11-03T15:39:36+00:00,4,moderate-dent,severity-damage,47.5,15.0,3.1666666666666665,409600
3389,1542,2,"[120, 508, 10, 9.167]",91.667,"[[128.75, 517.5, 130, 510.833, 128.125, 508.333, 123.125, 508.333, 120, 512.5, 123.75, 517.5, 128.75, 517.5]]",0,1542,1,maruti-suzuki-maruti-suzuki-celerio-2020-1726325940_05_jpeg.rf.877c662c25e64cfae2b606e7da985567.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,10.0,9.167,1.0908694229300753,409600
3390,1543,2,"[301, 43, 5.625, 12.5]",70.313,"[[305, 55.833, 306.875, 43.333, 301.25, 45.833, 301.25, 55.833, 305, 55.833]]",0,1543,1,9498985-hyundai-hyundai_i20_2012-2014_sportz_12-2014-minor_dent-dents_jpeg.rf.87d3f46c9f2e37915be5d578e65038d5.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,5.625,12.5,0.45,409600
3391,1543,2,"[284, 0, 5, 10]",50.0,"[[286.875, 10, 288.75, 7.5, 288.125, 0, 283.75, 0.833, 283.75, 9.167, 286.875, 10]]",0,1543,1,9498985-hyundai-hyundai_i20_2012-2014_sportz_12-2014-minor_dent-dents_jpeg.rf.87d3f46c9f2e37915be5d578e65038d5.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,5.0,10.0,0.5,409600
3392,1543,2,"[314, 57, 2.5, 7.5]",18.75,"[[316.25, 64.167, 315.625, 56.667, 313.75, 57.5, 313.75, 64.167, 316.25, 64.167]]",0,1543,1,9498985-hyundai-hyundai_i20_2012-2014_sportz_12-2014-minor_dent-dents_jpeg.rf.87d3f46c9f2e37915be5d578e65038d5.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,2.5,7.5,0.3333333333333333,409600
3393,1543,2,"[360, 242, 27.5, 10]",275.0,"[[380.625, 251.667, 384.375, 250, 387.5, 244.167, 383.125, 241.667, 366.875, 241.667, 360, 250.833, 380.625, 251.667]]",0,1543,1,9498985-hyundai-hyundai_i20_2012-2014_sportz_12-2014-minor_dent-dents_jpeg.rf.87d3f46c9f2e37915be5d578e65038d5.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,27.5,10.0,2.75,409600
3394,1543,2,"[370, 185, 8.75, 10]",87.5,"[[374.375, 195, 378.75, 190.833, 373.125, 185, 370, 187.5, 371.25, 194.167, 374.375, 195]]",0,1543,1,9498985-hyundai-hyundai_i20_2012-2014_sportz_12-2014-minor_dent-dents_jpeg.rf.87d3f46c9f2e37915be5d578e65038d5.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,8.75,10.0,0.875,409600
3395,1544,2,"[298, 316, 3.75, 5.556]",20.833,"[[301.25, 321.111, 300.625, 315.556, 297.5, 316.667, 298.75, 321.111, 301.25, 321.111]]",0,1544,1,9567587-maruti-maruti_suzuki_wagon_r_10_2019-2022_lxi_cng_petrolcng_manual-2021-minor_scratch-dents_jpeg.rf.8838c916198bcefca677e6e1c87d2feb.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,3.75,5.556,0.6749460043196545,409600
3396,1544,2,"[295, 333, 5, 7.778]",38.889,"[[300, 338.889, 298.125, 333.333, 295, 334.444, 296.25, 341.111, 300, 338.889]]",0,1544,1,9567587-maruti-maruti_suzuki_wagon_r_10_2019-2022_lxi_cng_petrolcng_manual-2021-minor_scratch-dents_jpeg.rf.8838c916198bcefca677e6e1c87d2feb.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,5.0,7.778,0.6428387760349704,409600
3397,1544,2,"[322, 356, 6.875, 10]",68.75,"[[328.75, 363.333, 321.875, 355.556, 322.5, 363.333, 325, 365.556, 328.75, 363.333]]",0,1544,1,9567587-maruti-maruti_suzuki_wagon_r_10_2019-2022_lxi_cng_petrolcng_manual-2021-minor_scratch-dents_jpeg.rf.8838c916198bcefca677e6e1c87d2feb.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,6.875,10.0,0.6875,409600
3398,1544,2,"[323, 338, 8.75, 12.222]",106.944,"[[331.25, 347.778, 331.25, 343.333, 328.125, 337.778, 322.5, 341.111, 324.375, 346.667, 328.75, 350, 331.25, 347.778]]",0,1544,1,9567587-maruti-maruti_suzuki_wagon_r_10_2019-2022_lxi_cng_petrolcng_manual-2021-minor_scratch-dents_jpeg.rf.8838c916198bcefca677e6e1c87d2feb.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,8.75,12.222,0.715922107674685,409600
3399,1544,2,"[284, 313, 8.75, 34.444]",301.389,"[[290, 347.778, 290, 327.778, 292.5, 321.111, 290.625, 313.333, 283.75, 318.889, 287.5, 327.778, 285, 341.111, 286.25, 347.778, 290, 347.778]]",0,1544,1,9567587-maruti-maruti_suzuki_wagon_r_10_2019-2022_lxi_cng_petrolcng_manual-2021-minor_scratch-dents_jpeg.rf.8838c916198bcefca677e6e1c87d2feb.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,8.75,34.444,0.25403553594239925,409600
3400,1544,2,"[284, 360, 2.5, 3.333]",8.333,"[[286.25, 363.333, 284.375, 360, 283.75, 363.333, 286.25, 363.333]]",0,1544,1,9567587-maruti-maruti_suzuki_wagon_r_10_2019-2022_lxi_cng_petrolcng_manual-2021-minor_scratch-dents_jpeg.rf.8838c916198bcefca677e6e1c87d2feb.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,2.5,3.333,0.7500750075007501,409600
3401,1544,2,"[285, 367, 2.5, 7.778]",19.444,"[[287.5, 374.444, 286.875, 366.667, 285, 367.778, 285, 374.444, 287.5, 374.444]]",0,1544,1,9567587-maruti-maruti_suzuki_wagon_r_10_2019-2022_lxi_cng_petrolcng_manual-2021-minor_scratch-dents_jpeg.rf.8838c916198bcefca677e6e1c87d2feb.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,2.5,7.778,0.3214193880174852,409600
3402,1544,2,"[275, 453, 8.75, 25.556]",223.611,"[[283.75, 472.222, 278.75, 456.667, 275.625, 453.333, 275, 458.889, 282.5, 478.889, 283.75, 472.222]]",0,1544,1,9567587-maruti-maruti_suzuki_wagon_r_10_2019-2022_lxi_cng_petrolcng_manual-2021-minor_scratch-dents_jpeg.rf.8838c916198bcefca677e6e1c87d2feb.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,8.75,25.556,0.3423853498200031,409600
3403,1544,2,"[333, 529, 5, 7.778]",38.889,"[[337.5, 534.444, 333.125, 528.889, 332.5, 532.222, 336.25, 536.667, 337.5, 534.444]]",0,1544,1,9567587-maruti-maruti_suzuki_wagon_r_10_2019-2022_lxi_cng_petrolcng_manual-2021-minor_scratch-dents_jpeg.rf.8838c916198bcefca677e6e1c87d2feb.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,5.0,7.778,0.6428387760349704,409600
3404,1544,2,"[444, 438, 26.25, 25.556]",670.833,"[[469.375, 462.222, 470, 456.667, 456.875, 448.889, 454.375, 442.222, 449.375, 437.778, 443.75, 443.333, 449.375, 455.556, 451.875, 453.333, 453.75, 456.667, 451.875, 460, 461.25, 463.333, 469.375, 462.222]]",0,1544,1,9567587-maruti-maruti_suzuki_wagon_r_10_2019-2022_lxi_cng_petrolcng_manual-2021-minor_scratch-dents_jpeg.rf.8838c916198bcefca677e6e1c87d2feb.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,26.25,25.556,1.0271560494600094,409600
3405,1545,1,"[379, 256, 68.313, 156.063]",10661.02,"[[387.938, 282.188, 387.938, 287.938, 386.5, 292.938, 386.5, 309.5, 385.063, 313.813, 384.375, 323.188, 380.75, 335.375, 379.313, 350.5, 379.313, 372.063, 381.5, 379.25, 390.813, 394.375, 390.813, 395.813, 393.688, 397.938, 394.438, 400.125, 399.5, 403, 401.625, 403, 402.375, 404.438, 418.188, 407.313, 427.5, 411.625, 430.375, 405.875, 432.563, 387.875, 433.25, 364.125, 434.688, 360.563, 434.688, 354.813, 440.438, 334.688, 441.188, 325.313, 447.625, 294.375, 446.938, 277.875, 443.313, 270.688, 406.688, 255.563, 403.813, 255.563, 400.188, 257, 391.563, 272.813, 387.938, 282.188]]",0,1545,1,44_jpg.rf.88ed8bea8cc4f5f7849cb368bbe6afe6.jpg,640,640,2023-11-03T15:39:36+00:00,1,minor-dent,severity-damage,68.313,156.063,0.4377270717594818,409600
3406,1546,4,"[264, 290, 225.882, 119.19]",26922.982,"[[385.882, 331.66, 354.51, 370.526, 263.529, 406.802, 301.176, 409.393, 326.275, 391.255, 389.02, 388.664, 489.412, 347.206, 486.275, 297.976, 464.314, 308.34, 464.314, 297.976, 417.255, 297.976, 410.98, 290.202, 395.294, 290.202, 385.882, 331.66]]",0,1546,1,0330_JPEG_jpg.rf.87ce576f3f705596aa47c088c6599259.jpg,640,640,2023-11-03T15:39:36+00:00,4,moderate-dent,severity-damage,225.882,119.19,1.8951422099169395,409600
3407,1546,4,"[323, 145, 106.667, 114.008]",12160.864,"[[351.373, 209.879, 323.137, 259.109, 345.098, 248.745, 429.804, 145.101, 351.373, 209.879]]",0,1546,1,0330_JPEG_jpg.rf.87ce576f3f705596aa47c088c6599259.jpg,640,640,2023-11-03T15:39:36+00:00,4,moderate-dent,severity-damage,106.667,114.008,0.9356097817697004,409600
3408,1546,2,"[0, 412, 363.922, 93.279]",33946.368,"[[0, 448.259, 106.667, 479.352, 294.902, 505.263, 363.922, 422.348, 323.137, 424.939, 301.176, 411.984, 263.529, 417.166, 207.059, 450.85, 112.941, 448.259, 87.843, 435.304, 84.706, 419.757, 0, 411.984, 0, 448.259]]",0,1546,1,0330_JPEG_jpg.rf.87ce576f3f705596aa47c088c6599259.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,363.922,93.279,3.901435478510705,409600
3409,1547,2,"[197, 276, 321.09, 276.07]",88643.216,"[[224.73, 549.785, 321.857, 552.07, 396.13, 547.5, 445.265, 538.36, 518.396, 353.275, 471.546, 284.725, 220.286, 276, 211.018, 403.545, 203.019, 491.518, 197.306, 545.215, 224.73, 549.785]]",0,1547,1,WhatsApp-Image-2023-08-10-at-11-00-10-AM_jpeg_jpg.rf.88e8ce0b2748e26ed7064329656812a7.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,321.09,276.07,1.1630745825334154,409600
3410,1548,5,"[311, 370, 36.272, 8.125]",294.713,"[[347.031, 376.875, 320.525, 370, 310.759, 371.875, 314.944, 375, 335.871, 378.125, 347.031, 376.875]]",0,1548,1,maruti-suzuki-maruti-suzuki-alto-2020-1727054287_01_jpeg.rf.8827e35056f12d0170ea000d56997d63.jpg,640,640,2023-11-03T15:39:36+00:00,5,moderate-scratch,severity-damage,36.272,8.125,4.464246153846154,409600
3411,1548,5,"[294, 383, 22.321, 6.25]",139.509,"[[312.154, 388.75, 316.339, 385.625, 295.413, 382.5, 294.018, 386.875, 299.598, 388.125, 312.154, 388.75]]",0,1548,1,maruti-suzuki-maruti-suzuki-alto-2020-1727054287_01_jpeg.rf.8827e35056f12d0170ea000d56997d63.jpg,640,640,2023-11-03T15:39:36+00:00,5,moderate-scratch,severity-damage,22.321,6.25,3.5713600000000003,409600
3412,1549,1,"[156, 264, 32.5, 31.111]",1011.111,"[[185, 285.556, 181.25, 283.333, 188.75, 272.222, 188.75, 267.778, 186.875, 264.444, 161.875, 264.444, 160.625, 268.889, 158.125, 268.889, 156.25, 272.222, 158.75, 278.889, 157.5, 287.778, 161.875, 295.556, 167.5, 294.444, 183.125, 288.889, 185, 285.556]]",0,1549,1,9428683-renault-renault_captur_2017-2020_platine-2018-minor_dent-dents_jpeg.rf.88c5ad571ff2ae6dddffc67a6d012062.jpg,640,640,2023-11-03T15:39:36+00:00,1,minor-dent,severity-damage,32.5,31.111,1.0446465880235287,409600
3413,1550,2,"[285, 427, 27.5, 8.889]",244.444,"[[285, 432.222, 285.625, 435.556, 301.25, 434.444, 311.875, 433.333, 312.5, 430, 303.125, 426.667, 285, 432.222]]",0,1550,1,9140852-volkswagen-volkswagen_polo_2015-2019_comfortline_12l_p-2015-minor_scratch-dents_jpeg.rf.89d55b3e86af045b8df28134f489667d.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,27.5,8.889,3.093711328608393,409600
3414,1550,2,"[350, 262, 42.5, 90]",3825.0,"[[365.625, 262.222, 353.125, 262.222, 350, 267.778, 356.25, 278.889, 361.25, 307.778, 372.5, 325.556, 378.125, 340, 385.625, 351.111, 390, 352.222, 392.5, 347.778, 392.5, 290, 384.375, 277.778, 365.625, 262.222]]",0,1550,1,9140852-volkswagen-volkswagen_polo_2015-2019_comfortline_12l_p-2015-minor_scratch-dents_jpeg.rf.89d55b3e86af045b8df28134f489667d.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,42.5,90.0,0.4722222222222222,409600
3415,1551,2,"[294, 229, 93.75, 40]",3750.0,"[[331.875, 268.889, 353.125, 262.222, 366.875, 251.111, 383.125, 246.667, 386.25, 243.333, 387.5, 232.222, 385.625, 228.889, 380.625, 228.889, 329.375, 253.333, 306.875, 253.333, 300.625, 248.889, 295.625, 248.889, 293.75, 252.222, 303.125, 264.444, 313.75, 267.778, 331.875, 268.889]]",0,1551,1,8890316-honda-honda_jazz_2015-2019_vx-2018-minor_scratch-dents_jpeg.rf.88c622723e529f2d7a2ec1e4827cbefc.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,93.75,40.0,2.34375,409600
3416,1552,2,"[234, 159, 61.25, 19.167]",1173.958,"[[266.875, 166.667, 249.375, 163.333, 245.625, 160, 233.75, 159.167, 236.875, 163.333, 243.125, 163.333, 248.125, 166.667, 249.375, 170, 263.125, 170, 289.375, 178.333, 295, 177.5, 286.875, 170, 278.125, 170, 274.375, 165, 266.875, 166.667]]",0,1552,1,9240246-maruti-maruti_suzuki_xl6_2019-2022_zeta_mt-2019-minor_dent-dents_jpeg.rf.89ea824d23ae856c11b3f0341576fecb.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,61.25,19.167,3.1955965983200287,409600
